review,is_positive
 the location was very good Concierge was very knowledgeable and helpful The property itself needed maintenance wallpaper was coming off the walls at many places Didn t seem like a Taj property at all,1
 Super close to the Stazione Milano Centrale which means you can get a bus from Linate or a train for Malpensa The area around the train station has definitely improved since the last time I was there so it s pleasant to walk around The hotel rooms are spacious and I enjoyed the slippers bathrobes and cosmetics provided They also helped partially reimbursed me for a wrong reservation I made which I appreciate ,1
 Everything about this hotel was first class It definitely ticked all the boxes,1
 The hotel location was perfect The room was big perfectly clean very agreable and confortable In general de hotel is just perfect I also liked that the hotel looks new and clean and it was not very big ,1
 Excellent Room size,1
 Staff very welcoming friendly attentive and informative Good location Very restful decor bed was soooooo comfy good soundproofing beautiful bathroom actually had bath with great shower over Well equipped with lots of lovely extras which users of sleep and go no frills budget hotels i e us really loved ,1
 Clean hotel Friendly staff,1
 The roof top terrace with swimmingpool the comfortable rooms on the executive floor,1
 Very friendly staff amazing room facilities swimming pool spa was out of this world very clean hotel would stay there again ,1
 Bed was very comfortable slept well Room very quite considering location Easy to book in and I pre booked the parking space Will use again Highly recommended,1
 All,1
 Great staff especially Christopher and Nicholas at the reception very helpful Clean confortable room not huge but enough good bed nice bathroom an bath products Located in a nice area and easy metro and bus access Also good that we had a safe in the room Would definitely return ,1
 Staff was kind and accommodating We arrived before check in time and the receptionist offered us a capucchino and a comfy place to wait till our room was ready Breakfast was excellent ,1
 The view was amazing the the facilities in the room were very high end The bath with a view and automatic blinds were my highlight of the room The bed was comfortable Our stay was extra speical to us as we got engaged int he room with spectacular views of London This was an amazing stay for us ,1
 location,1
 Great location ,1
 the location and wifi,1
 the lobby ,1
 To be on the 5th floor room equipment very silent very nice staff recent hotel kitchnette,1
 Perfect location Relaxed professional staff Uber cool sophisticated fun japanese fusion restaurant on premises Great bar All 9 s and 10 s ,1
 Easy access to the O2 and easy tube ride into the centre of London,1
 Staff was very friendly complimentary Nespresso and soft drinks in the lobby complimentary mini bar soft drinks and snacks big and bright room good smell in the whole hotel,1
 Additional table to work with your laptop,1
 Staff were helpful and polite Swimming pool and fitness was good Executive lounge breakfast was excellent,1
 The location,1
 The welcome was amazing with hot towels and a welcome drink The staff go above and beyond to make sure everything is just right ,1
 Wonderful and I mean wonderful breakast The room is spacious and super clean ,1
 The Ampersand Hotel and the location to the South Kensington tube station was beyond expectations based on the location and the quality of the hotel Being so close the Royal Albert Hall and the museums was excellent since we enjoyed both The concert at the hall was a must attend event given the acoustics history and beauty We started our days at Gail s Bakery a little corner coffee shop and ended our evenings at The Hereford Arms local pub 3 times over 3 days after daytime underground tube travels to the Borough Market and beyond We will return to the Ampersand Hotel for our next trip to South Kensington and try other local offerings ,1
 Location ,1
 Clean and silent rooms Very comfortable bed and pillows Recently refurbished clearly,1
 Comfy bed friendly staff lovely room and a great location Stay here ,1
 Location,1
 Bed was super comfy ,1
 Good location Early Check in for 25 euros Kind and friendly staff willing to help everyone Offered to move to a neighbouring hotel to the large room but I refused Perhaps in vain ,1
 The room was lovely Bathroom really nice with atmospheric lighting Very relaxing The breakfast was wonderful with the best scrambled eggs I ve eaten Spa was a nice treat in the middle of London Staff so friendly and helpful ,1
