,review,is_positive
5194,central  2 minut walk la rambla hop hop bu stop   porter help provid guidanc keep attract good select continent  plenti food,1
5195,everi thing  perfect,1
5196,friendli polit ,1
5197,  friendli attentitv request made averag  better,1
5198, super especi liza also member mainten crew get name help repair dad wheelchair,1
5199,arriv river cruis boat   front ocean cruis termin easi see foot access involv long way around rout get tram stop opposit handi get citi train station etc use one two day tripper avail  almost new  larg  etc usual expect air condit arriv may hot lot european  air con ok may time would short trip railway station local airport interc eg rotterdam ferri inter countri train eg thali ice  provid free shuttl train station pre book,1
5200, brilliant  comfort,1
5201,best  london right across small street gloucest tube stop piccadilli line direct heathrow newli redon fresh clean comfort  bath good  cafe nice restaur shop kensington area help  highli recommend,1
5202, good,1
5203,2nd time  back next year  amaz huge,1
5204,proxim beach air condit effect although fair distanc barcelona main attract like enjoy walk found everyth within walk distanc long howev enjoy citi view walk street felt safe barcelona problem,1
5205, excel help also allow us check 2hr earli,1
5206,clean modern depend  went nice nice,1
5207,friendli profession ,1
5208,help  recept good ,1
5209, clean nice decor  friendli help,1
5210,cannot fault perfectli posit royal albert hall even entertain day brows chelsea visit v great sleep love pristin white sheet love penhalligon soap dish perfect great bit extravag afternoon tea serv fresh biscotti warm interest loung lot old book brows,1
5211,absolut gorgeou small  friendli help  beauti clean fresh stylish  convini   pretti much everyth need pleasant stay romant feel make stay pari even special defin choos stay,1
5212,perfect  sightse shop,1
5213,fantast servic fantast bar   clean spaciou,1
5214,place,1
5215,suit great comfey  massiv,1
5216,realli uniqu style  great  excel  great view great  linen super bath love spotlessli clean good curtain block light good facil ,1
5217, came littl safe mini fridg drink put everi day also nespresso machin lovey  realli comfi  peac walk  effiel tower right front beauti,1
5218,great view  excel good choic qualiti food ,1
5219,clean  ideal stay,1
5220,great industri style modern 200 metro 4 station duomo 5 10 minut safe area,1
5221, great near 2 tube station easi walk covent garden oxford street gail bakeri attach  delici pastri ,1
5222, interior design,1
5223, nice help,1
5224,great  rel quiet street 5 minut walk oxford street close proxim theater shop bar restaur tottenham court road underground round corner,1
5225,almost everyth  price   overlook garden window sunguard,1
5226,excel qualiti facil offer babi crib protect teddi bear trash use paper babi chang mattress upgrad arriv effici concierg comfort queen size  great  close cour saint emilion line m14 best metro line circul stroller,1
5227, ,1
5228, nice inde gentleman recept welcom friendli,1
5229,great   everyth need spaciou bath  massag tri  say,1
5230, cleanli  comfort  nice,1
5231, ,1
5232, size tea make facil cleanli great baggag storag,1
5233, conveni,1
5234,everyth,1
5235,good  ,1
5236,,1
5237, 3 minut harrad smiley ,1
5238, friendli help guid,1
5239, help  excel  clean,1
5240,  friendli new  comfort  ever  issu resolv would 10 10,1
5241,overal excel everyth,1
5242,small  love residenti area slightli away main sight minut walk conveni metro help friendli  comfort cosi  view sacr coeur nice cafe eat  coffe nearbi,1
5243, decor facil sound proof,1
5244, good restaur even excel,1
5245,cleanli decent size singl  london standard  close victoria train coach station continent  good vari includ lot fresh fruit yoghurt croissant may case includ  price otherwis reason price london standard gbp 11 self servic continent option paid extra pound could cook option,1
5246, great posit perfect quiet paddington area 10 minut foot board heathrow express,1
5247,,1
5248,impress  hart citi tri burger place next door,1
5249, finish nice standard decor throughout   good  friendli  quiet 5 7 min walk train brought directli barcelona 4 stop direct brought beauti mountain side town pool nice,1
5250,friendli ,1
5251, brilliant beauti  would definit stay,1
5252,love jazz club great entertain went grandson realli enjoy  food  comfort  wonder second visit  return next opportun restaur near  good rememb last visit  help make sure got twin  concern call book com practic everi day trip told could find check whether could twin  aggrav unaccept futur use travel agent,1
5253,quit place,1
5254, good  fine,1
5255,food   nice,1
5256,ver nice ,1
5257,excel  accommod help  comfi stylish love view pari skylin,1
5258,good  london,1
5259,profession  excel ,1
5260,food good  comfort  excel  good,1
5261,excel central  yet side street excel  good choic varieti could taken pleasant courtyard good pot tea like tea morn friendli  superior  spaciou bath new clean everyth work good order bath hand held   front  although littl noisi side street even window close could hear anyth  face courtyard loung could help refresh time day love idea,1
5262,overal experi excel  balconi access backyard roof terrac nice view profession help  especi marilen attent care take,1
5263,comfi king  friendli  speaker  bonu nespresso coffe machin,1
5264, attitud help smile hope,1
5265,great  nice  modern clean,1
5266,nice design averag  like lot berri  rest good modern clean good ,1
5267,  perfect,1
5268,like easi secur comfort  three peopl ad extra littl twin  third person  shoddi cot like seen real mattress also like size  fact got individu thermostat ,1
5269,brilliant shutter window kept light nois quietest citi  ever stay,1
5270,super nice  stuff amaz  good underground connect center,1
5271,,1
5272,nice decor  great bath although  quit small one night adequ,1
5273,  nice spa look nice hammam got realli hot awesom,1
5274,comfi  quiet  friendli attent  great  good ,1
5275,good  close underground station nice  whole,1
5276, clean modern,1
5277,travel granddaught 6year old next station great advantag also abl leav case stay gave us opportun make time london,1
5278, perfect need soundproof  effect,1
5279, excel  realli good  neat quiet tad small  friendli help,1
5280, brilliant,1
5281,love  second time think great  good price  next time want  balconi,1
5282,second stay  hope last friendli   bath clean gail coffe one best london  central walk distanc trendi restaur charlott st shop oxford st,1
5283, far hot adjust  request free welcom drink buffet earli even friendli ,1
5284, incred friendli  spaciou stylish,1
5285,spaciou ,1
5286,,1
5287,stylish  recept  love told  special comment trip surpris boyfriend birthday arriv banner balloon  realli nice touch  pretti good walk distanc leidesplein rikjsmuseum tram stop use money love compar  price better  near nice look luggag storag good hindsight would book   chose seem expens  pancak drink toast croissant chees ham came 20 euro meant tri find someth morn clarifi tell photo toilet open plan  dark glass cubicl back open plan bath,1
5288,big ,1
5289,bad wifi bath clean need updat worn furnitur carpet tub ,1
5290, heart london full facil,1
5291,plenti choos ,1
5292,good choic  someth everyon air con  made comfort  good kid easi access mani attract walk tram airport bu 197 drop collect outsid conveni,1
5293,think hard see actual like  much,1
5294,good,1
5295,everyth perfect great ,1
5296, realli comfi electr curtain nice touch love mood light tv good size,1
5297,croissanr delici patio realli nice,1
5298,nice  far site stay,1
5299,perfect short stay amsterdam walk distanc center pleasant check,1
5300,,1
5301, good,1
5302,love artwork decor  perfect,1
5303,comfort  facil excel ,1
5304,would love stay warm atmospher ,1
5305,close train station restaur around area  walk distanc attract  nice,1
5306, realli help cheer,1
5307, ideal visit central london,1
5308,price fantast  great need  comfi iron provid recept request  great,1
5309,perfect ,1
5310, comfort  clean,1
5311,  atmospher except good friendli  want everyth make stay great  good,1
5312,,1
5313,good  close main attract good clean modern ,1
5314,like style   comfort uniqu design typic   plain e neutral color typic layout thought  look nice layout wallpap furnitur arrang visual pleas  also friendli help,1
5315,like varieti freshli made cake provid  love,1
5316,well put togeth  gym pretti decent,1
5317,love littl  friendli ,1
5318, kind explain short everyth good know free internet connect clean  towel,1
5319,clean place,1
5320, good,1
5321, went extra mile make stay amaz possibl,1
5322,great ,1
5323,concierg person spoke desk pleasant concierg help,1
5324,  nice convien  mani tourist attract transport link includ main popular shop spot oxford st,1
5325,el apartamento muy confort en gener,1
5326,clean comfort  great ambienc love kensington area,1
5327,look recept bar area greet door porter excel big varieti  choic,1
5328, good near subway   excel,1
5329, good,1
5330,great  realli help ,1
5331, excel  food good,1
5332, good  good,1
5333,great safe  love small  friendli  clean well kept full nice art great  free drink fridg,1
5334,everyth,1
5335,  great  neat tidi even littl tight love warm cooki arriv nice touch,1
5336, easi walk london euston station 5 min  welcom made check quick easi,1
5337,nice  good  close metro station love choic  10 min walk big supermarket  clean nice  hot water,1
5338,,1
5339, servic pizza good new referbish bath ,1
5340, spread great servic  amaz love rooftop deck definit think back summer spend time,1
5341,fashion  help  nice   servic nice meal  near metro rer station airport 30 min eiffel tower  metro,1
5342,everyth perfect,1
5343,got earli flight catch  morn thank  prepar us  box could  way airport,1
5344,good food  correspond 4 star  scrambl egg bacon select fruit howev quickli disappear croissant park,1
